"Reactome.Pathway.Term","Adjusted.P.Value","Size","Leading.Edge"
"Toll Like Receptor 9 (TLR9) Cascade","2.078e-02","79","App, Creb1, Dusp4, Dusp6, Dusp7, Eea1, Fos, Hmgb1, Irak1, Irf7, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Peli1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Rela, Tab2, Ubc, Ube2n, Ube2v1, Usp14, Usp18"
"Post-translational protein phosphorylation","2.145e-02","87","Adam10, Aplp2, Apob, Apol7a, Apol9a, App, Ccn1, Ckap4, Cst3, Fam20c, Fn1, Golm1, Hsp90b1, Igfbp5, Itih2, Ltbp1, Men1, Mfge8, Mia3, Nucb1, P4hb, Pcsk9, Pdia6, Pnpla2, Prkcsh, Qsox1, Shisa5, Spp1, Tgoln1, Timp1, Trf, Wfs1"
"MyD88 cascade initiated on plasma membrane","2.370e-02","69","App, Creb1, Dusp4, Dusp6, Dusp7, Fos, Hmgb1, Irak1, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Peli1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Rela, Tab2, Ubc, Ube2n, Ube2v1, Usp14, Usp18"
"Toll Like Receptor 10 (TLR10) Cascade","2.370e-02","69","App, Creb1, Dusp4, Dusp6, Dusp7, Fos, Hmgb1, Irak1, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Peli1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Rela, Tab2, Ubc, Ube2n, Ube2v1, Usp14, Usp18"
"Toll Like Receptor 5 (TLR5) Cascade","2.370e-02","69","App, Creb1, Dusp4, Dusp6, Dusp7, Fos, Hmgb1, Irak1, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Peli1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Rela, Tab2, Ubc, Ube2n, Ube2v1, Usp14, Usp18"
"Cell surface interactions at the vascular wall","2.446e-02","76","Apob, Cd44, Cd47, Cd74, Ceacam1, Col1a1, Col1a2, Epcam, F11r, Gpc1, Grb2, Hras, Itgb1, Jam2, Kras, Mif, Pik3ca, Procr, Pros1, Ptpn11, Sdc1, Sdc4"
"Regulation of actin dynamics for phagocytic cup formation","2.510e-02","48","Abi1, Abl1, Actg1, Actr2, Actr3, Arpc1a, Arpc1b, Arpc2, Arpc3, Baiap2, Brk1, Cdc42, Crk, Cyfip1, Grb2, Hsp90ab1, Mapk3, Myh9, Myo10, Myo1c, Myo5a, Nckap1, Rac1, Wipf1"
"MAPK targets/ Nuclear events mediated by MAP kinases","2.592e-02","23","Dusp6, Dusp7, Fos, Ppp2ca, Ppp2cb, Ppp2r1b"
"Neuronal System","2.597e-02","194","Abcc9, Actn2, Adcy5, Adcy8, Akap5, Arhgef9, Cacna1a, Cacna1b, Cacnb1, Cacnb2, Cacnb3, Camk1, Camk2a, Camk2d, Camkk1, Cask, Chrna3, Chrnb2, Cplx1, Dlg2, Dlgap1, Epb41l3, Flot1, Gng8, Gngt2, Gria3, Hcn3, Il1rap, Kcna3, Kcna5, Kcna6, Kcnb1, Kcnd1, Kcnd2, Kcnd3, Kcnf1, Kcng3, Kcnh3, Kcnj11, Kcnj14, Kcnj2, Kcnj8, Kcnk13, Kcnk16, Kcnma1, Kcnmb1, Kcnn3, Kcns3, Lrfn1, Lrfn3, Maoa, Mdm2, Naaa, Nlgn2, Nlgn3, Plcb1, Plcb2, Ppfia3, Ppfia4, Ptprd, Rab3a, Shank1, Shank2, Shank3, Slc22a1, Slc38a1, Slc6a1, Slc6a13, Slitrk5, Stx1a, Syn2, Syt1, Tspoap1"
"EPH-Ephrin signaling","2.600e-02","57","Actg1, Actr2, Actr3, Aph1a, Arhgef7, Arpc1a, Arpc1b, Arpc2, Arpc3, Cdc42, Efna1, Efna5, Efnb1, Efnb2, Epha1, Epha2, Ephb2, Ephb3, Ephb4, Git1, Hras, Mmp2, Nck2, Ncstn, Ngef, Pak2, Psenen, Rac1, Rhoa, Rock1, Rock2, Sdcbp, Src, Vav2, Yes1"
"Nuclear Events (kinase and transcription factor activation)","2.658e-02","24","Dusp6, Dusp7, Ppp2ca, Ppp2cb, Ppp2r1b, Sgk1, Srf"
"Smooth Muscle Contraction","2.658e-02","28","Aldh2, Calm1, Calm2, Calm3, Itga1, Myl12b, Pak2, Tln1, Tpm1, Tpm4, Vcl"
"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","2.687e-02","92","Adam10, Aplp2, Apob, Apol7a, Apol9a, App, Ccn1, Ckap4, Cst3, Fam20c, Fn1, Golm1, Hsp90b1, Igfbp5, Itih2, Ltbp1, Men1, Mfge8, Mia3, Nucb1, P4hb, Pcsk9, Pdia6, Pnpla2, Prkcsh, Qsox1, Shisa5, Spp1, Tgoln1, Timp1, Trf, Wfs1"
"Adherens junctions interactions","2.751e-02","20","Actg1, Cdh13, Cdh17, Ctnna1, Ctnnb1, Ctnnd1, Jup, Nectin1, Nectin2, Nectin3, Nectin4"
"p75 NTR receptor-mediated signalling","2.948e-02","73","Akap13, Arhgdia, Arhgef5, Bex3, Gna13, Nfkb1, Ngf, Plekhg2, Prex1, Prkci, Psenen, Rac1, Rela, Rhoa, Rtn4, Sqstm1, Tiam2, Ubc, Ywhae"
"RAC3 GTPase cycle","3.018e-02","77","Abi1, Baiap2, Brk1, Cav1, Cdc42ep1, Cyba, Cyfip1, Dsg2, Git1, Itgb1, Jag1, Pak2, Pgrmc2, Prex1, Rab7, Rac3, Racgap1, Taok3, Vangl1, Ykt6"
"Intrinsic Pathway for Apoptosis","3.030e-02","34","Bak1, Bax, Casp7, Sfn, Ywhab, Ywhae, Ywhag, Ywhah, Ywhaq, Ywhaz"
"Cyclin A/B1/B2 associated events during G2/M transition","3.035e-02","21","Ccna2, Cdk2, Cdk7, Plk1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Ppp2r2a, Wee1, Xpo1"
"Phase II - Conjugation of compounds","3.189e-02","66","Akr1a1, Bpnt1, Chac1, Chac2, Cndp2, Gclc, Gclm, Gss, Gsta3, Gstm1, Gsto1, Gstp1, Mat2a, Mat2b, Mgst3, Nat2, Slc35b3, Sult1c2, Sult2b1, Trmt112, Ugdh, Ugt2b34"
"MyD88-independent TLR4 cascade ","3.256e-02","87","App, Creb1, Dusp4, Dusp6, Dusp7, Fos, Hmgb1, Irak1, Irf3, Irf7, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Ptpn11, Rela, Ripk3, Tab2, Ubc, Ube2d1, Ube2d2a, Ube2d3, Ube2n, Ube2v1, Usp14, Usp18"
"TRIF(TICAM1)-mediated TLR4 signaling ","3.256e-02","87","App, Creb1, Dusp4, Dusp6, Dusp7, Fos, Hmgb1, Irak1, Irf3, Irf7, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Ptpn11, Rela, Ripk3, Tab2, Ubc, Ube2d1, Ube2d2a, Ube2d3, Ube2n, Ube2v1, Usp14, Usp18"
"Biological oxidations","3.394e-02","143","Aadac, Adh1, Adh7, Aip, Akr1a1, Aldh1a1, Aldh2, Aldh3a1, Bpnt1, Cbr3, Chac1, Chac2, Cndp2, Cyb5b, Cyp1b1, Cyp4b1, Cyp51, Ephx1, Gclc, Gclm, Gss, Gsta3, Gstm1, Gsto1, Gstp1, Hsp90ab1, Mat2a, Mat2b, Mgst3, Nat2, Paox, Ptges3, Ptgs1, Slc35b3, Sult1c2, Sult2b1, Trmt112, Ugdh, Ugt2b34"
"MyD88 dependent cascade initiated on endosome","3.449e-02","75","App, Creb1, Dusp4, Dusp6, Dusp7, Fos, Hmgb1, Irak1, Irf7, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Peli1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Rela, Tab2, Ubc, Ube2n, Ube2v1, Usp14, Usp18"
"Toll Like Receptor 7/8 (TLR7/8) Cascade","3.449e-02","75","App, Creb1, Dusp4, Dusp6, Dusp7, Fos, Hmgb1, Irak1, Irf7, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Peli1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Rela, Tab2, Ubc, Ube2n, Ube2v1, Usp14, Usp18"
"Plasma lipoprotein assembly, remodeling, and clearance","3.552e-02","52","Ap2m1, Apob, Cltc, Furin, Hdlbp, Ldlr, Lipg, Lmf1, Lmf2, Npc1, P4hb, Pcsk6, Pcsk9, Prkaca, Ubc, Zdhhc8"
"Gluconeogenesis","3.671e-02","28","Aldoa, Fbp2, G6pc3, Got1, Got2, Gpi1, Mdh1, Mdh2, Pck2, Pgam1, Pgk1, Slc25a1, Slc25a11, Slc37a1, Tpi1"
"Mitochondrial biogenesis","3.779e-02","22","Atp5a1, Atp5b, Atp5c1, Atp5d, Atp5e, Atp5j, Atp5j2, Atp5k, Atp5l, Atp5o, Glud1, Sod2"
"Metabolism of nucleotides","3.788e-02","85","Adk, Adss, Adssl1, Ak2, Ak6, Ampd2, Cda, Dguok, Dnph1, Dut, Entpd2, Entpd5, Entpd6, Entpd7, Gart, Glrx, Gsr, Impdh2, Nme1, Nme2, Nt5c, Nt5e, Nudt1, Nudt18, Nudt9, Pnp, Samhd1, Tk1, Txn1, Tyms, Uck1, Uck2, Umps"
"Muscle contraction","3.788e-02","117","Abcc9, Actn2, Atp1a3, Cacna1c, Cacnb1, Cacnb2, Camk2a, Camk2d, Fxyd2, Kcna5, Kcnd2, Kcne2, Kcne3, Kcnip2, Kcnj11, Kcnj14, Kcnj2, Kcnk13, Kcnk16, Lmod1, Myl10, Neb, Nos1, Nppc, Npr1, Ryr2, Slc8a1, Slc8a2, Sorbs3, Stim1, Tcap, Tmod2, Tnnc1, Tnni2, Tnnt3, Tpm2"
"Signaling by PDGF","3.852e-02","44","Bcar1, Col3a1, Col4a1, Col4a2, Col5a1, Col6a1, Col6a2, Crk, Furin, Grb2, Hras, Kras, Nck2, Pdgfra, Pik3ca, Ptpn11, Ptpn12, Sos1, Spp1, Src, Stat3, Thbs4"
"Iron uptake and transport","3.862e-02","46","Atp6ap1, Atp6v0a2, Atp6v0b, Atp6v0c, Atp6v0d1, Atp6v0e, Atp6v1a, Atp6v1b2, Cand1, Cybrd1, Hmox1, Nedd8, Slc11a2, Trf, Ubc"
"Peptide ligand-binding receptors","3.862e-02","90","Bdkrb1, Cck, Ccl12, Ccl5, Ccl7, Cort, Cxcl1, Cxcl10, Cxcl2, Cxcl5, Cxcr2, Ece1, Edn1, Ednra, Galr3, Hcrtr1, Nmb, Nmu, Npy4r, Oprd1, Prok1, Rln3, Sstr3, Xcl1"
"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","3.892e-02","74","App, Creb1, Dusp4, Dusp6, Dusp7, Fos, Hmgb1, Irak1, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Peli1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Rela, Tab2, Ubc, Ube2n, Ube2v1, Usp14, Usp18"
"Signaling by FGFR4","3.951e-02","31","Cbl, Frs2, Grb2, Hras, Kras, Mapk3, Pik3ca, Ppp2ca, Ppp2cb, Ppp2r1a, Ptpn11, Shc1, Sos1, Spry2, Src, Ubc"
"RHOF GTPase cycle","3.999e-02","36","Actg1, Actn1, Basp1, Cav1, Lmnb1, Rab7, Rhof, Sowahc, Tor1aip1, Vangl1"
"Estrogen-dependent gene expression","4.165e-02","42","Ccnt1, Cdk9, Esr1, Fkbp4, Foxa1, Gata3, Gtf2a1, Gtf2f1, Gtf2f2, H3f3a, H3f3b, Hsp90aa1, Hsp90ab1, Kat5, Med1, Nrip1, Polr2e, Polr2f, Polr2g, Polr2h, Polr2i, Polr2l, Prmt1, Ptges3, Tle3"
"trans-Golgi Network Vesicle Budding","4.224e-02","64","Ap1b1, Ap1g1, Ap4b1, App, Arf1, Bloc1s4, Cltb, Cltc, Cpd, Ctsz, Gak, Hgs, Hspa8, Igf2r, M6pr, Rab5c, Tgoln1, Txndc5, Vamp8"
"SUMOylation of DNA replication proteins","4.330e-02","39","Aaas, Aurkb, Cdca8, Incenp, Ndc1, Nup107, Nup153, Nup155, Nup214, Nup54, Nup62, Nup93, Nupl2, Pias4, Pom121, Rangap1, Sumo1, Sumo3, Top1, Tpr"
"Death Receptor Signalling","4.427e-02","114","Akap13, Arhgdia, Arhgef5, Bex3, Gna13, Nfkb1, Ngf, Otud7b, Plekhg2, Prex1, Prkci, Psenen, Rac1, Rack1, Rela, Rhoa, Rtn4, Smpd3, Sqstm1, Tab2, Tiam2, Tnfrsf1a, Tradd, Ubc, Ywhae"
"GPER1 signaling","4.717e-02","23","Fn1, Gnas, Gnb1, Gnb2, Gnb5, Gng10, Itga5, Itgb1, Prkaca, Prkar1a, Shc1"
"Mitochondrial Fatty Acid Beta-Oxidation","4.718e-02","31","Acaa2, Acadl, Acads, Acbd6, Acot11, Acot13, Acot7, Dbi, Decr1, Hadha, Hadhb, Mcee, Mecr, Mmaa, Ndufab1"
"Signaling by FGFR1","4.919e-02","36","Cbl, Fgfr1, Fgfrl1, Flrt3, Frs2, Grb2, Hras, Kras, Mapk3, Pik3ca, Ppp2ca, Ppp2cb, Ppp2r1a, Ptpn11, Shc1, Sos1, Spred2, Spry2, Src, Ubc"
